RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,SeriousDlqin2yrs
0.024277106,58,0,0.062627499,4901.0,6,0,0,0,0.0,1
0.318947277,33,0,0.15137202,4445.0,8,0,0,0,0.0,1
0.02779791,67,0,0.649973918,1916.0,15,0,1,0,0.0,1
0.286095187,42,0,0.264635888,2100.0,2,0,0,0,2.0,1
0.968125124,39,0,0.181123199,3400.0,5,0,0,1,2.0,1
0.063578294,52,2,0.408998334,5400.0,8,0,1,1,1.0,1
0.524186492,54,0,0.341441576,6700.0,7,0,1,0,0.0,1
0.05668986,50,1,0.609432732,4600.0,17,0,1,0,0.0,1
0.010928962,31,0,0.083638787,3000.0,2,0,0,0,0.0,1
0.978469083,39,3,0.500466604,7500.0,14,0,2,0,2.0,1
1.127744511,31,1,0.273456295,2493.0,5,1,0,0,0.0,1
0.0,50,0,0.448295563,5250.0,4,0,1,0,2.0,1
0.0,23,0,0.0,3600.0,1,0,0,0,0.0,1
0.430224254,54,0,0.597070449,4300.0,6,0,2,0,1.0,1
0.009960451,57,0,0.275903858,4950.0,10,0,1,0,0.0,1
0.04027756,62,0,0.367351651,4330.0,15,0,1,0,1.0,1
0.026503578,63,0,0.255077173,7385.0,22,0,1,0,0.0,1
0.535700773,53,0,0.257731959,3200.0,5,0,0,0,0.0,1
0.011272471,35,0,0.111891441,8400.0,7,0,1,0,2.0,1
0.308256339,50,0,0.452201761,6244.0,10,0,3,0,1.0,1
0.03942294,35,0,0.644610071,5500.0,6,0,3,0,0.0,1
0.377837035,43,0,0.24227042,6500.0,8,0,1,0,2.0,1
0.067248799,64,0,0.210924165,4100.0,6,0,0,0,1.0,1
0.756949537,39,0,0.755688176,2680.0,6,0,1,0,1.0,1
0.22692861,72,0,0.272083017,3950.0,6,0,0,0,0.0,1
0.897505694,42,0,0.501399813,7500.0,9,1,1,0,2.0,1
0.012904147,65,0,0.27953411,4807.0,5,0,1,0,1.0,1
1.023625625,44,3,0.416439926,6982.0,5,5,1,0,2.0,1
0.004214528,32,0,2.588926174,595.0,7,0,2,0,3.0,1
0.138538899,54,0,0.249488934,11250.0,8,0,1,0,4.0,1
0.406597105,62,0,0.429406037,6161.0,16,0,0,0,1.0,1
0.165787123,43,0,0.509709671,5200.0,13,0,2,0,2.0,1
0.062096572,53,0,0.370424067,8276.0,8,0,3,0,1.0,1
0.000925289,70,0,0.000327261,9166.0,10,0,0,0,0.0,1
0.110862424,65,0,0.343790661,6916.0,6,0,1,0,0.0,1
0.038585765,53,0,0.419166282,6500.0,11,0,1,0,2.0,1
0.832157797,52,0,0.220376348,12700.0,18,0,1,0,0.0,1
0.415064993,28,0,0.130289903,3000.0,6,0,0,0,0.0,1
1.671105193,52,3,0.513250883,4527.0,8,3,2,1,4.0,1
0.010998808,72,0,0.355548151,3000.0,11,0,1,0,1.0,1
0.063855733,72,3,0.092517007,1469.0,14,0,0,0,0.0,1
0.105041891,73,0,4.756869276,1200.0,10,0,1,0,0.0,1
0.019441873,65,0,0.147591921,7723.0,3,0,1,0,0.0,1
0.092930236,63,0,0.471816023,8000.0,7,0,1,0,0.0,1
0.008105938,66,0,0.202874401,4800.0,15,0,1,0,0.0,1
0.056147193,76,0,0.39833449,1440.0,3,0,2,0,1.0,1
0.084998192,37,0,0.179861193,8500.0,8,0,2,0,1.0,1
0.025830151,28,0,0.060505489,7833.0,4,0,0,0,0.0,1
0.209354501,53,1,0.226877312,10000.0,14,0,2,0,2.0,1
0.06544298,79,0,0.014397121,5000.0,6,0,0,0,0.0,1
0.9999999,60,0,1.322735453,5000.0,5,0,1,0,0.0,1
0.071782914,63,0,0.152242217,3500.0,5,0,0,0,0.0,1
0.005924814,62,0,0.208058676,10770.0,11,0,2,0,0.0,1
0.145074822,39,0,0.308853529,4901.0,9,0,2,0,3.0,1
0.505693313,48,3,0.632706498,4200.0,22,0,1,0,1.0,1
0.13730363,63,0,0.00908972,15291.0,8,0,0,0,0.0,1
0.030461574,57,0,0.482282847,6377.0,6,0,3,0,1.0,1
0.0,43,0,0.543945605,10000.0,8,0,2,0,0.0,1
0.018049098,47,0,0.269957819,6400.0,4,0,1,0,4.0,1
0.616112298,58,0,0.457738819,15628.0,19,0,2,0,2.0,1
0.784105397,57,0,0.303556851,8574.0,5,0,1,0,0.0,1
0.010555383,75,0,0.370117793,1612.0,12,0,1,0,0.0,1
0.746523418,60,0,0.243920413,9498.0,12,0,1,0,0.0,1
0.799850012,27,0,0.356340729,3650.0,7,0,1,0,1.0,1
0.448646174,43,0,0.2173417,1752.0,4,0,0,0,0.0,1
0.457439022,50,0,0.456851885,5596.0,7,0,1,0,0.0,1
0.094265843,63,0,0.276124732,4200.0,6,0,1,0,0.0,1
0.021659423,75,0,0.25793291,6617.0,10,0,2,0,1.0,1
0.496827059,53,0,0.20754033,5516.0,8,0,1,0,1.0,1
0.275682375,53,0,0.216472239,11400.0,8,0,3,0,1.0,1
0.209065528,57,0,2.605394605,1000.0,7,0,1,0,3.0,1
0.363623605,33,0,0.527073646,6666.0,9,0,2,0,0.0,1
1.041916168,30,0,0.113963438,2570.0,4,4,0,0,3.0,0
0.186055814,51,0,0.193470666,8300.0,6,0,1,0,0.0,1
0.025809323,78,0,0.065985337,4500.0,14,0,1,0,2.0,1
0.089533284,58,0,0.304763071,8166.0,13,0,4,0,0.0,1
0.012597481,84,0,0.032373244,4200.0,3,0,0,0,0.0,1
0.005579729,65,0,0.57118928,8357.0,16,0,3,0,0.0,1
0.542471145,36,0,0.422933034,5345.0,8,0,1,0,3.0,1
0.007929093,51,0,0.002925878,3075.0,4,0,0,0,1.0,1
0.114819027,43,0,0.504373907,4000.0,7,0,2,0,3.0,1
0.003759699,42,0,0.059820369,5900.0,4,0,0,0,1.0,1
0.239872735,48,0,0.184094256,8826.0,9,0,0,1,0.0,0
0.202143894,56,0,0.223178995,7083.0,9,0,1,0,1.0,1
0.81821487,66,0,0.098320813,4525.0,12,0,0,0,0.0,1
0.056835043,43,1,0.26521602,3170.0,9,0,0,0,0.0,1
0.824865193,34,0,0.467046789,5962.0,13,0,1,0,3.0,1
0.246551092,43,0,0.349821961,10390.0,8,0,1,0,3.0,1
0.293861203,30,0,0.400406129,5416.0,9,0,1,0,0.0,1
0.007849804,69,0,0.002713295,3316.0,2,0,0,0,1.0,1
0.253278878,53,5,0.283407897,10281.0,20,0,2,0,2.0,1
0.922072556,41,4,0.400343643,5819.0,12,1,2,0,3.0,0
0.9999999,41,0,0.121334409,3716.0,1,0,0,0,1.0,1
0.9999999,35,2,0.075179952,3750.0,5,3,0,2,1.0,1
0.729331405,59,0,0.080484492,8833.0,4,0,0,0,0.0,1
0.9999999,38,0,0.18832467,2500.0,1,0,0,0,0.0,0
0.400254534,51,0,0.336793835,15700.0,6,0,3,0,3.0,1
0.594848404,63,0,1232.0,0.0,4,0,0,0,0.0,1
0.322263709,68,0,0.368798186,11024.0,14,0,2,0,1.0,1
0.9999999,24,0,0.355289421,500.0,1,0,0,0,0.0,1
0.101486648,46,0,0.266943292,5783.0,7,0,2,0,0.0,1
0.282860191,71,1,0.475641949,4166.0,8,0,1,0,0.0,1
0.242039741,38,0,0.394555645,6244.0,7,0,1,0,3.0,1
0.294422382,34,0,0.395075616,8000.0,12,0,1,0,2.0,1
0.0,60,0,0.295040711,6754.0,20,0,1,0,1.0,1
0.365070078,31,0,0.264683829,4000.0,6,0,0,0,0.0,1
0.404587985,52,1,0.606156275,3800.0,13,0,2,0,0.0,1
0.354409257,73,0,0.551432292,3071.0,6,0,1,0,2.0,1
0.034959795,53,0,0.631296088,8000.0,9,0,2,0,0.0,1
0.197865396,67,0,0.165999384,3246.0,3,0,0,0,1.0,1
0.04699952,59,0,0.515739051,8767.0,21,0,2,0,0.0,1
0.048209605,50,0,0.340027178,6622.0,11,0,1,0,1.0,1
0.659983034,43,1,0.266852812,5013.0,7,0,0,0,2.0,1
0.0,34,0,0.731453709,5000.0,8,0,3,0,0.0,1
0.012204793,72,0,0.441327539,2530.0,12,0,2,0,0.0,1
0.226938521,50,0,0.329262196,14000.0,20,0,2,0,0.0,1
0.605787696,63,1,0.466834171,1989.0,7,0,1,0,0.0,1
0.0,44,0,0.365039552,5182.0,5,0,1,0,0.0,1
0.899524668,61,0,0.053947094,4800.0,4,1,0,0,0.0,1
0.217470414,66,0,0.298459043,3698.0,12,0,0,0,0.0,1
0.01717531,66,0,0.034224161,7333.0,7,0,0,0,1.0,1
0.331385541,52,0,0.31995765,9444.0,8,0,2,0,2.0,1
0.824626119,60,0,0.590223759,10412.0,9,0,3,0,0.0,1
0.319178624,40,0,0.736661067,12500.0,10,0,3,0,1.0,1
0.925119129,51,2,0.344604528,3400.0,10,0,0,0,0.0,1
0.523400785,54,1,0.553949641,11000.0,23,0,4,0,1.0,1
0.393429605,49,0,0.242906807,8916.0,8,0,2,0,2.0,1
0.026009403,71,0,0.020769602,6210.0,11,0,0,0,0.0,1
0.003638696,77,0,0.003679411,6250.0,5,0,0,0,0.0,1
0.964751762,39,0,1105.0,0.0,5,0,0,0,2.0,1
0.000857129,52,0,0.229233173,14722.0,8,0,2,0,2.0,1
0.0,46,0,0.0,4428.0,1,0,0,0,1.0,1
0.03234827,36,0,0.435155209,5250.0,10,0,1,0,2.0,1
0.000222215,74,0,0.169517008,5320.0,6,0,1,0,0.0,1
0.467417958,57,0,7.326038256,5802.0,17,0,1,0,0.0,1
0.203776318,36,0,0.259774023,10000.0,15,0,2,0,2.0,1
0.519983226,53,0,0.366941959,8717.0,16,0,1,0,0.0,1
0.165036776,54,1,0.3743453,10500.0,15,0,1,0,0.0,1
0.034920835,76,0,0.033655448,3000.0,4,0,0,0,1.0,1
0.891862001,57,0,0.49856,12499.0,12,0,3,0,2.0,1
0.0,24,0,0.630937881,820.0,4,0,0,0,0.0,1
0.159875825,49,0,631.0,0.0,8,0,0,0,2.0,1
0.014199053,53,0,0.34218525,6250.0,3,0,1,0,3.0,1
0.088125842,40,0,1.340770791,2464.0,8,0,3,0,0.0,1
1.044810666,32,1,0.161473088,6000.0,4,0,0,0,0.0,1
0.295467986,29,0,0.315789474,1500.0,6,0,0,0,0.0,1
0.0,39,0,0.197264219,4166.0,10,1,1,0,0.0,1
0.336146168,48,1,0.359528094,5000.0,14,0,1,0,1.0,1
0.508170562,39,0,0.802141239,4856.0,6,0,2,0,0.0,1
0.827267013,41,1,0.733641877,6265.0,9,0,0,0,2.0,1
0.007727022,29,0,0.164484647,4200.0,13,0,0,0,0.0,1
0.042449566,52,1,1.220819376,3880.0,14,0,3,1,0.0,1
0.052299128,48,0,0.501319894,4166.0,3,0,1,0,1.0,1
0.046610309,73,0,0.421447319,5333.0,5,0,0,1,1.0,1
0.512948705,39,0,0.224331551,3739.0,5,0,0,0,1.0,1
0.883116883,26,0,0.299750208,1200.0,2,0,0,0,0.0,1
0.9999999,48,0,0.338943509,6000.0,7,0,1,0,3.0,1
0.518202556,47,0,0.467588735,6000.0,7,0,2,0,3.0,1
0.56220315,34,0,0.214683617,7000.0,9,0,0,0,2.0,1
0.925187032,63,0,0.389973958,1535.0,2,1,0,0,0.0,1
0.752662928,45,0,0.925054113,3695.0,5,0,1,0,0.0,1
0.28962037,49,0,0.289736603,12110.0,11,0,3,0,4.0,1
0.223261225,37,1,0.245560936,9911.0,10,0,2,0,2.0,1
0.007526679,58,0,0.124092201,9500.0,11,0,1,0,0.0,1
0.242507078,42,0,0.470424882,3600.0,13,0,2,0,0.0,1
0.315166376,58,1,0.299130803,18867.0,11,0,3,0,0.0,1
0.360690345,48,0,0.152406799,7000.0,9,0,0,0,1.0,1
0.185272019,67,1,0.189564957,13377.0,19,0,2,0,0.0,1
0.543901546,61,1,0.364620089,4250.0,21,0,0,0,0.0,1
0.978986089,59,0,0.675391591,4851.0,9,0,1,0,0.0,1
0.683826253,47,0,0.25606914,10297.0,6,0,2,0,4.0,1
0.266867294,46,0,0.584950029,1700.0,5,0,1,0,2.0,1
0.036739887,35,0,0.386599923,7790.0,13,0,2,0,2.0,1
0.998461775,51,1,0.458009255,10156.0,6,1,2,2,1.0,0
0.101319804,38,0,0.315585552,8000.0,5,0,2,0,0.0,1
0.0,36,0,0.608261159,1500.0,9,0,0,0,1.0,1
0.37435947,44,1,0.369463054,10000.0,12,0,2,0,2.0,1
0.436702046,76,1,0.082855654,1918.0,4,0,0,0,0.0,1
0.010341508,61,0,0.383774026,9416.0,11,0,2,0,1.0,1
0.133038991,49,0,0.370522141,7564.0,9,0,1,0,1.0,1
0.838434337,26,0,0.167029289,5974.0,10,0,0,0,3.0,1
0.113670623,53,0,0.623365757,9560.0,9,0,2,0,0.0,1
0.043858003,58,0,0.382281972,2900.0,8,0,1,0,0.0,1
0.881546372,43,4,0.814891914,6244.0,10,0,2,0,1.0,0
0.481761077,32,0,0.185846283,14285.0,12,0,2,0,1.0,1
1.053259962,36,0,0.420687261,2880.0,7,0,0,0,0.0,1
0.19645518,63,0,0.132312274,4700.0,5,0,0,0,3.0,1
0.982477859,36,0,0.508163945,3000.0,3,0,1,0,0.0,1
0.08501013,47,0,0.212774983,16500.0,16,0,2,0,2.0,1
0.0,46,0,0.15359616,40000.0,5,0,1,0,2.0,1
0.9999999,42,0,0.093962415,2500.0,1,1,0,1,0.0,1
0.432260918,31,0,0.101004464,7167.0,7,0,0,0,0.0,1
0.339371106,55,0,0.333645736,3200.0,10,0,0,0,2.0,1
0.066866661,68,0,0.14464738,7500.0,3,0,1,0,0.0,1
0.9999999,34,0,0.0,2781.0,0,0,0,0,2.0,1
0.067733052,54,0,0.730107957,2500.0,12,0,1,0,2.0,1
0.043086992,38,0,0.003327787,4206.0,1,0,0,0,0.0,1
0.407897491,44,0,0.572085583,5000.0,6,0,2,0,2.0,1
0.057172039,38,1,0.379943292,6700.0,13,0,2,0,3.0,1
0.141968842,79,0,0.067891782,1958.0,11,0,0,0,0.0,1
0.097988109,52,0,0.249820917,5583.0,11,0,1,0,1.0,1
0.183257132,47,0,0.411641321,1906.0,9,0,0,0,2.0,1
0.003023023,64,0,0.784299204,5400.0,13,0,3,0,0.0,1
0.275223045,90,0,0.119645337,9360.0,8,0,0,0,0.0,1
0.255207188,38,0,0.543609781,7933.0,9,0,2,0,1.0,1
0.064821218,70,0,0.093587522,7500.0,15,0,0,0,0.0,1
0.214269638,32,0,0.078947368,2583.0,8,0,0,0,0.0,1
0.953868204,47,0,0.866783304,4000.0,12,0,1,0,3.0,1
0.826537601,49,0,0.45482866,8666.0,9,0,2,0,3.0,1
0.006842681,54,0,0.226297055,9270.0,11,0,0,0,0.0,1
0.324358736,66,1,0.474911372,7333.0,10,0,1,0,1.0,1
0.005112092,45,0,0.319116444,18334.0,13,1,1,1,2.0,1
0.826170847,47,2,0.557798979,4506.0,9,0,1,0,4.0,1
0.9999999,63,0,0.0,5000.0,0,0,0,0,0.0,1
0.015927166,52,0,0.565127498,1450.0,7,0,1,0,0.0,1
0.48166997,48,2,0.467359341,5100.0,13,0,0,1,0.0,1
0.728272644,30,0,0.694693668,3900.0,4,0,1,0,1.0,1
0.017240573,57,0,0.604348913,4000.0,8,0,1,0,0.0,1
0.012285363,75,0,0.501666162,3300.0,13,0,2,0,0.0,1
0.001166628,85,0,0.000153822,6500.0,1,0,0,0,0.0,1
0.9999999,68,0,0.088340144,11500.0,2,0,1,0,1.0,1
0.045443182,43,0,0.073121965,3500.0,6,0,0,0,1.0,1
0.038100403,53,0,0.217172036,15862.0,4,0,2,0,0.0,1
0.642458817,46,0,0.235889244,3755.0,14,0,0,0,1.0,1
0.459792504,71,0,0.417833196,8500.0,17,0,1,0,0.0,1
0.007413458,75,0,0.394094431,6840.0,17,0,1,0,1.0,1
0.0,46,0,0.054350161,4654.0,4,0,0,0,1.0,1
0.234890023,58,0,0.617788966,4766.0,10,0,2,1,0.0,1
0.261501618,34,0,0.219112355,2500.0,8,0,0,0,0.0,1
0.087152141,30,0,0.11572536,3611.0,16,0,0,0,1.0,1
0.490738536,49,0,0.275960987,3485.0,5,0,0,0,1.0,1
0.31609355,55,0,0.355565056,7016.0,10,1,1,1,1.0,1
0.517403933,63,0,0.180274136,6711.0,4,0,1,0,1.0,1
0.576185139,53,0,0.505624219,7200.0,7,0,2,0,0.0,1
0.057815554,53,0,0.057161903,12000.0,4,0,0,0,4.0,1
0.0,44,0,1.19276535,2100.0,5,0,1,0,2.0,1
0.047129392,48,0,0.420753645,5280.0,12,0,2,0,4.0,1
0.332637063,43,0,0.151061024,8340.0,9,0,0,0,0.0,1
0.0,29,0,0.342518074,7330.0,7,0,2,0,0.0,1
0.983664273,59,2,0.388562407,11400.0,9,0,1,0,0.0,1
0.75423978,35,1,0.131988767,3916.0,4,2,0,0,2.0,0
0.181215201,46,0,0.162200969,39000.0,10,0,1,0,1.0,1
0.036526066,55,0,0.14900229,6113.0,7,0,0,0,2.0,1
0.854558321,43,0,0.856635772,5070.0,20,0,2,0,2.0,0
0.022139694,56,0,0.317601333,1800.0,6,0,0,0,0.0,1
0.100106554,44,0,255.5,1.0,8,0,0,0,0.0,1
0.005682001,33,0,0.072039801,5024.0,10,0,1,0,1.0,1
0.777174198,50,0,0.767697494,6822.0,12,0,2,0,3.0,1
0.014549273,63,0,0.412007398,7028.0,12,0,1,0,0.0,1
0.670739836,51,1,0.354628422,5368.0,10,0,1,0,0.0,1
0.00332416,80,0,0.229700073,4100.0,7,0,1,0,0.0,1
0.441977705,61,0,0.598332702,10555.0,11,0,4,0,0.0,1
0.006949539,72,0,1.373555247,2162.0,9,0,2,0,1.0,1
0.228835768,62,0,0.36699117,8833.0,14,0,2,0,0.0,1
0.043439707,68,0,0.152274551,16200.0,7,0,2,0,0.0,1
0.739146488,63,1,0.285156885,6150.0,12,0,0,0,1.0,0
0.001967149,78,0,0.000239981,4166.0,3,0,0,0,0.0,1
0.0,55,0,0.214332676,6083.0,3,0,1,0,0.0,1
0.112252801,50,0,0.378362686,5166.0,7,0,1,0,2.0,1
0.036843935,44,0,0.033010597,26233.0,4,0,1,0,2.0,1
0.041127706,36,0,0.394696805,4600.0,5,0,1,0,0.0,1
0.011221917,62,0,0.315969482,3800.0,8,0,1,0,0.0,1
0.585745019,44,0,1.343452534,3886.0,12,0,2,0,0.0,1
0.0,75,0,0.651427913,8683.0,21,0,2,0,0.0,1
0.035670435,71,0,0.00948463,8750.0,8,0,0,0,0.0,1
0.14645623,67,0,0.321488062,1800.0,3,0,0,0,0.0,1
1.81237525,59,1,0.158412168,5390.0,3,6,0,1,0.0,0
0.524436534,79,0,0.931105931,3860.0,10,0,1,0,0.0,1
0.038256862,67,0,0.374840938,5500.0,12,0,2,0,0.0,1
0.056612549,49,1,0.339117593,10833.0,18,0,3,0,0.0,1
0.069915734,53,0,0.363692689,8069.0,14,0,2,0,0.0,1
0.242585805,28,3,0.431404421,3075.0,7,0,1,0,1.0,1
0.045751336,39,0,0.273146813,3466.0,5,0,1,0,4.0,1
0.01012024,48,0,0.238573547,14833.0,24,0,2,0,2.0,1
0.107307767,57,1,0.172656594,6816.0,16,0,1,0,0.0,1
0.058305256,46,0,0.156368726,5000.0,7,0,1,0,0.0,1
0.251499824,26,0,0.112816851,2800.0,6,0,0,0,0.0,1
0.051083014,71,0,0.015085073,5700.0,6,0,0,0,0.0,1
0.102908091,66,0,0.43464134,4000.0,6,0,1,0,1.0,1
0.0,42,0,0.0,2500.0,2,2,0,0,3.0,1
0.030508536,83,0,0.178892216,5343.0,6,0,1,0,0.0,1
0.718848953,46,0,0.275646572,10400.0,12,0,1,0,2.0,1
0.01045323,51,0,0.457923679,6000.0,8,0,1,0,1.0,1
0.209135933,46,0,0.490677818,5738.0,14,0,1,0,2.0,1
0.0,38,0,0.014237722,6250.0,4,2,0,0,0.0,1
0.124912847,51,2,0.24933724,14333.0,18,0,2,0,1.0,1
0.017900152,31,0,0.203427308,16280.0,23,0,3,0,2.0,1
0.317376953,58,0,0.406372166,5115.0,10,0,1,0,1.0,1
0.017674982,40,0,0.199306759,7500.0,12,0,1,0,0.0,1
0.02089411,39,0,0.313425947,21666.0,11,0,2,0,4.0,1
0.01717445,52,0,0.49429324,3416.0,3,0,2,0,2.0,1
0.192085096,61,0,0.362802768,5779.0,12,0,1,0,0.0,1
0.0,36,0,0.1992002,4000.0,3,0,1,0,0.0,1
0.001877165,64,0,0.190668888,4200.0,15,0,1,0,0.0,1
0.01258945,77,0,0.320176823,3166.0,13,0,2,0,0.0,1
0.174539687,43,0,0.190277016,14583.0,4,0,2,0,2.0,1
0.015517465,56,0,0.3739873,13700.0,16,0,2,0,2.0,1
0.978201635,40,0,0.01455869,2197.0,1,0,0,0,1.0,1
0.0,23,0,0.0,704.0,1,0,0,0,0.0,1
0.621179411,46,0,0.278350515,3200.0,3,0,0,0,0.0,1
0.391005892,46,0,0.871631411,3450.0,4,0,1,0,2.0,1
0.091960849,64,0,0.38958037,5623.0,18,0,2,0,2.0,0
0.058580892,44,0,0.144407942,7000.0,5,0,1,0,1.0,1
0.239375328,36,0,0.054885261,4226.0,4,0,0,0,0.0,1
0.668165917,26,0,0.304463691,1500.0,6,0,0,0,0.0,1
0.9999999,61,0,0.674347743,5250.0,5,0,2,0,1.0,1
0.306615667,53,0,0.320165813,4100.0,7,0,1,0,1.0,1
0.136152656,49,0,0.011664723,6000.0,4,0,0,0,3.0,1
0.771153742,54,0,0.812217639,5090.0,6,0,2,0,3.0,1
0.058245131,60,0,0.14949402,8695.0,7,0,1,0,0.0,1
0.758419326,45,4,0.350392992,16666.0,6,2,2,2,1.0,0
0.704586977,52,2,0.340235538,7726.0,10,0,1,0,2.0,1
0.520384167,59,0,0.808639892,5925.0,11,0,4,0,1.0,1
0.239504801,63,1,0.259041458,3400.0,7,1,1,0,0.0,1
0.212002316,63,0,0.239883629,3780.0,7,0,1,0,1.0,1
0.0,32,0,0.0,4311.0,3,0,0,0,0.0,1
0.935994289,28,1,0.106266667,7499.0,14,0,0,0,0.0,1
0.629546658,55,1,0.58496853,2700.0,7,0,1,0,0.0,1
0.149147129,66,0,0.404353286,7166.0,13,0,2,0,1.0,1
0.086565844,41,0,0.131912059,1500.0,6,0,0,0,0.0,1
0.08409551,58,0,0.269133726,10700.0,6,0,3,0,1.0,1
0.132386819,53,0,0.064898378,40000.0,11,0,2,0,1.0,1
0.049047548,39,0,0.230183454,8666.0,3,0,2,0,0.0,1
0.9999999,26,0,0.077614923,3001.0,1,0,0,0,0.0,1
0.063159342,42,0,0.11262198,6250.0,4,0,1,0,0.0,1
0.652722211,45,0,0.16073671,7166.0,8,0,0,0,0.0,1
0.683035218,42,0,0.048154933,3820.0,3,0,0,0,2.0,1
0.17545213,55,2,0.27018019,9600.0,11,0,2,0,0.0,1
0.430712637,59,0,0.562224302,7480.0,10,0,1,0,1.0,1
0.000483863,82,0,0.0,3333.0,4,0,0,0,0.0,1
0.397088289,50,0,0.243121741,5560.0,5,0,1,0,1.0,1
0.02890447,62,0,0.004142265,7000.0,7,0,0,0,0.0,1
0.161740502,67,0,0.377471673,4500.0,8,0,1,0,0.0,1
0.924151697,39,0,0.145428874,2832.0,6,0,0,0,2.0,1
0.434262629,35,0,0.377748168,1500.0,2,0,0,0,0.0,1
0.174035501,64,0,0.395868044,3000.0,13,0,0,0,0.0,1
0.167376652,58,2,0.435871743,4989.0,18,0,2,0,0.0,1
0.12313125,33,1,0.066229403,6250.0,7,0,0,0,1.0,1
0.153492325,75,0,1.38650866,2193.0,11,0,3,0,0.0,1
0.0528986,80,0,0.342892329,5683.0,14,0,1,0,1.0,1
0.913108689,30,0,0.11183941,2440.0,3,1,0,0,1.0,1
0.238753796,80,0,0.228192952,4000.0,13,0,0,0,0.0,1
0.109639572,76,0,0.049300466,1500.0,3,0,0,0,0.0,1
0.632247596,68,0,0.143485651,10000.0,9,0,0,0,1.0,1
0.256602543,43,0,0.223762376,3029.0,8,0,0,0,2.0,1
0.007771207,58,0,0.185394876,10420.0,5,0,2,0,0.0,1
0.014884668,68,0,0.154338265,2500.0,12,0,0,0,0.0,1
0.843361822,48,0,0.425087984,11933.0,6,0,1,0,0.0,1
0.934703348,35,0,0.311672082,4000.0,7,0,0,0,3.0,1
0.018876862,80,0,0.01032989,3000.0,7,0,0,0,0.0,1
0.853381097,45,0,0.499830278,17675.0,16,0,3,0,0.0,1
0.035457281,38,0,0.58403428,6300.0,7,0,3,0,3.0,1
0.168475657,55,0,0.211377579,3585.0,4,0,1,0,2.0,1
0.05778174,54,0,0.505247376,2000.0,9,0,1,0,0.0,1
0.072836323,47,0,0.327822581,2479.0,9,0,0,0,2.0,1
0.9999999,66,0,0.145917639,4200.0,2,0,1,0,0.0,1
0.005888297,59,0,0.282035747,3300.0,3,0,1,0,0.0,1
0.895161474,49,0,0.387428881,11072.0,9,0,1,0,0.0,1
0.087757789,59,0,0.321544569,11083.0,7,0,2,0,2.0,1
0.097864823,55,0,0.268489673,8666.0,5,0,1,0,0.0,1
0.774276625,64,0,0.288611017,2958.0,4,0,0,0,0.0,1
0.076054402,51,0,2.294274301,750.0,13,0,1,0,2.0,1
0.533291945,60,1,1.690344646,3800.0,17,0,2,0,0.0,0
0.0,41,0,0.371660059,5800.0,8,0,2,0,2.0,1
0.0,65,0,0.155267579,12500.0,7,0,2,0,0.0,1
0.239166965,68,0,0.182084777,3750.0,5,0,0,0,0.0,1
0.346715262,49,0,0.620547317,6540.0,11,0,2,0,1.0,1
0.059336945,66,0,0.107608799,10500.0,12,0,0,0,1.0,1
0.983874436,64,0,0.668837847,8750.0,4,0,1,0,0.0,1
0.032099465,66,0,0.271896933,10400.0,6,0,2,0,0.0,1
0.814582054,33,0,1.049916007,4166.0,8,0,1,0,0.0,1
0.0,64,0,0.469031233,11333.0,5,0,2,0,0.0,1
0.203796204,31,0,0.003806844,24166.0,3,0,0,0,0.0,1
0.59241772,34,0,0.432799014,4054.0,5,0,1,0,0.0,1
0.536546345,51,0,0.083346665,6250.0,2,0,0,0,0.0,1
0.043349437,64,1,0.342299578,7583.0,11,0,3,0,0.0,1
0.344831896,64,0,0.289101338,2614.0,4,0,0,0,0.0,1
0.016899155,47,0,0.002806624,3562.0,2,0,0,0,1.0,1
0.83292428,52,0,0.279050396,2400.0,3,0,0,0,1.0,1
0.110673849,45,0,0.750166556,3001.0,7,0,1,0,0.0,1
0.713737986,52,1,4.570714643,2000.0,12,0,1,0,3.0,1
0.195978225,56,0,0.256963291,7000.0,3,0,1,0,0.0,1
0.299516908,38,0,0.357497929,4827.0,8,0,1,0,0.0,1
0.9999999,24,0,0.016327891,3000.0,0,1,0,0,1.0,1
0.033741501,62,0,0.230452322,11650.0,11,0,1,0,2.0,1
0.404169326,41,0,0.213196701,4000.0,3,0,1,0,2.0,1
0.0,42,0,0.024708566,7891.0,5,0,0,0,2.0,1
0.035393327,70,0,0.214968387,6800.0,10,0,0,0,1.0,1
0.087947215,70,1,0.072110286,6600.0,12,0,1,0,0.0,1
0.030249244,63,0,0.555686854,3384.0,12,0,1,0,0.0,1
0.328807362,48,0,0.327808471,3800.0,6,0,0,0,3.0,1
0.01806664,35,1,0.198114555,7000.0,11,0,1,0,1.0,1
0.873258849,79,0,0.704792708,3400.0,11,0,2,0,0.0,1
0.146054374,60,0,0.296462942,8000.0,8,0,1,0,0.0,1
0.79480602,57,1,0.329924967,13593.0,12,0,2,0,2.0,1
0.218311902,51,1,0.256207427,4550.0,8,0,1,0,0.0,1
1.027716849,47,1,0.018331151,8400.0,2,0,0,2,3.0,1
